
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 362132 3460020 197176 1227468   16    0    16  5530 2118 6943 62  8  8 22  0	
 1  1 362132 3460020 197176 1227612    0    0     0  5614 2079 6650 61  7  8 24  0	
 1  1 362128 3459764 197184 1227768    0    0     0  5476 2229 7255 62  9 11 19  0	
 1  1 362128 3459640 197184 1227908    0    0     0  5572 2042 6400 61  7  7 24  0	
 1  1 362128 3459640 197184 1228068    0    0     0  2020 2048 7553 62  8  7 24  0	
 4  2 362128 3459268 197200 1228256    0    0     0  3772 2027 7315 64  8  4 24  0	
 1  1 362128 3459144 197200 1228412    0    0     0  5550 2095 7502 64  9  3 25  0	
 1  2 362124 3458648 197208 1228592   16    0    16  5480 2091 7396 65 10  2 23  0	
 2  2 362124 3458648 197208 1228748    0    0     0  4990 2104 7364 64  8  2 25  0	
 1  1 362124 3458648 197208 1228892    0    0     0  4908 2114 6989 61  8  8 23  0	
 1  1 362124 3458400 197224 1229056    0    0     0  7904 2158 6586 63  8  6 23  0	
 1  1 362124 3458400 197224 1229196    0    0     0  2698 1916 6710 67  8  1 25  0	
 7  2 362096 3455848 197232 1229344   16    0    16  7540 2105 6946 64 10  5 21  0	
 1  1 362072 3455848 197232 1229488    0    0     0  3570 2025 7029 62  8  5 24  0	
 1  3 362072 3455880 197232 1229632    0    0     0  8664 2278 7111 61  9 10 20  0	
10  0 362072 3455508 197248 1229804    0    0     0  4536 2115 7268 63  9  5 24  0	
 9  0 362072 3455392 197248 1229956    0    0     0  4412 2005 7045 65  8  5 22  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 362072 3455144 197248 1230116    0    0     0  7546 2177 6693 61  9  7 23  0	
 1  1 362072 3455144 197256 1230264    0    0     0  5914 2202 7964 64  9  5 23  0	
 7  0 362072 3455144 197256 1230436    0    0     0  1744 2028 7612 60  8 10 21  0	
 1  1 362072 3455020 197264 1230612    0    0     0  1972 1974 8027 63  9  5 24  0	
 1  1 362072 3454864 197272 1230772    0    0     0  2032 2000 7695 61  8 10 22  0	
 2  1 362072 3454368 197272 1230956    0    0     0  3574 2059 7211 63  8  6 23  0	
 2  2 362072 3454120 197280 1231104    0    0     0  7824 2211 6832 60  9  7 24  0	
 2  1 362072 3454120 197288 1231264    0    0     0  1774 1947 7880 62  8  3 27  0	
 1  1 362036 3451700 197288 1231412   32    0    32  2190 2138 7954 61  9 13 17  0	
 2  1 362016 3451700 197296 1231592   32    0    32  2108 2074 8309 62  9  6 23  0	
 1  1 362016 3451196 197304 1231788    0    0     0  2176 2036 7990 63  9  5 23  0	
 1  1 362016 3451196 197304 1231964    0    0     0  2208 2078 8332 62  8  8 22  0	
 1  1 362016 3451196 197304 1232116    0    0     0  5870 2084 6517 61  8  8 24  0	
 3  1 362016 3450956 197320 1232284    0    0     0  1706 2033 8463 63 10  3 24  0	
 7  0 362016 3450576 197320 1232476    0    0     0  2166 2057 9608 68  9  1 23  0	
 2  1 362016 3450824 197328 1232672    0    0     0  2254 2066 8120 63  9  7 22  0	
 1  1 362016 3450576 197328 1232836    0    0     0  2006 1944 8219 67  9  2 23  0	
 2  1 362016 3450468 197328 1233012    0    0     0  3416 2025 7941 66  8  3 24  0	
 2  1 362016 3449848 197344 1233184    0    0     0  7336 2208 7006 61  9  7 24  0	
 2  1 362016 3449848 197344 1233340    0    0     0  5022 2168 7370 62  8  5 25  0	
 1  1 361988 3447296 197360 1233504   32    0    32  7138 2225 7176 62  9  6 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 361960 3447296 197360 1233652   32    0    32  1830 1997 7867 62  7  8 23  0	
 7  0 361960 3447172 197360 1233824    0    0     0  2084 2012 8714 65  9  2 24  0	
 2  1 361960 3446800 197368 1234008    0    0     0  2188 2066 8051 64  9  4 23  0	
 1  1 361960 3446676 197376 1234168    0    0     0  2138 2060 7563 60  7 12 20  0	
 4  1 361960 3446312 197384 1234356    0    0     0  2780 2110 7041 61  9  7 23  0	
 4  1 361960 3446188 197384 1234508    0    0     0  5458 2036 7291 64  8  2 26  0	
 1  1 361960 3446188 197384 1234664    0    0     0  8762 2179 7280 63  9  7 22  0	
 1  1 361960 3445932 197400 1234836    0    0     0  1706 1982 8259 65  9  3 22  0	
 1  1 361960 3445808 197400 1235000    0    0     0  2184 2111 8102 61  8 11 20  0	
 1  1 361960 3445428 197408 1235184    0    0     0  2042 2063 8248 63  9  8 20  0	
 1  1 361960 3445312 197408 1235356    0    0     0  2158 2031 7931 62  8  8 23  0	
 5  1 361936 3443264 197408 1235512   16    0    16  2468 2058 8091 62  8  9 21  0	
 2  1 361908 3442892 197424 1235672   32    0    32  5536 2194 6784 61  9  8 23  0	
 8  0 361908 3442644 197424 1235844    0    0     0  5670 2134 7366 65  8  4 22  0	
 7  1 361908 3442404 197424 1236020    0    0     0  5630 2234 7241 61  9 11 20  0	
 1  1 361908 3442156 197432 1236164    0    0     0  5366 2086 7288 61  8  6 24  0	
 1  1 361908 3442156 197432 1236332    0    0     0  2136 1979 8541 68  8  2 22  0	
 1  1 361908 3441900 197440 1236516    0    0     0  2152 2094 8477 63  9  6 22  0	
 1  1 361908 3441776 197448 1236704    0    0     0  2210 2017 8683 65  8  4 24  0	
 3  1 361908 3441900 197448 1236892    0    0     0  2082 2070 8246 64  9  6 21  0	
 5  0 361908 3441660 197448 1237072    0    0     0  2570 2059 8065 63  9  4 24  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 361908 3441412 197456 1237220    0    0     0  5268 2050 7268 65  9  3 24  0	
 5  0 361904 3441164 197464 1237384   16    0    16  5366 2048 7142 64  8  3 24  0	
 2  1 361904 3441040 197464 1237544    0    0     0  5996 2023 7083 61  8  5 25  0	
 7  0 361864 3438620 197480 1237732    0    0     0  1874 2054 8440 64  9  5 22  0	
 2  1 361848 3438620 197480 1237900    0    0     0  2584 2024 8189 63  9  4 25  0	
 6  0 361848 3438620 197480 1238060    0    0     0  5328 2096 7616 65  8  5 22  0	
 3  1 361848 3438116 197488 1238248    0    0     0  2356 2092 8085 62  9  9 21  0	
 1  1 361848 3438116 197488 1238412    0    0     0  2110 2015 7595 60  9  7 25  0	
 2  1 361844 3437620 197504 1238588   16    0    16  2168 2088 8013 62  9  9 20  0	
 1  1 361844 3437504 197504 1238772    0    0     0  2168 2018 7915 63  9  6 23  0	
 2  1 361844 3437504 197504 1238932    0    0     0  2430 2036 7712 60  8 10 22  0	
 4  1 361844 3437504 197512 1239092    0    0     0  5396 2193 7563 63  9  5 23  0	
 1  1 361844 3437380 197520 1239260    0    0     0  2304 1982 7774 61  9  7 23  0	
 1  1 361844 3436760 197528 1239444    0    0     0  2098 2063 8132 63  9  7 22  0	
 5  0 361840 3436636 197528 1239608    0    0     0  2096 2032 8100 63  8  8 22  0	
 1  1 361804 3434588 197528 1239768    0    0     0  2284 1959 7656 62  8  5 25  0	
 2  1 361784 3434084 197544 1239964    0    0     0  5660 2152 7923 65  9  3 23  0	
 1  1 361784 3434084 197544 1240112    0    0     0  6458 2200 7021 62  8  5 26  0	
 1  1 361784 3433712 197552 1240304    0    0     0  1808 2024 8545 65  9  2 24  0	
 1  1 361784 3433712 197552 1240460    0    0     0  2154 2086 8470 64  9  6 22  0	
 1  1 361784 3433712 197552 1240624    0    0     0  2128 2065 8136 61  9  9 21  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 361784 3433216 197568 1240808    0    0     0  2100 2058 8048 62  9  6 23  0	
 1  1 361780 3433216 197568 1240984    0    0     0  2228 2087 8341 62  9 10 20  0	
 7  1 361780 3432712 197568 1241172    0    0     0  3044 2142 7701 63 10  7 20  0	
 2  1 361780 3432588 197576 1241320    0    0     0  5374 1994 6761 61  9  4 27  0	
 1  3 361780 3432588 197576 1241468    0    0     0  8580 2189 7072 61  8  7 23  0	
 1  2 361780 3432340 197584 1241640    0    0     0  4970 2064 7139 62  9  5 24  0	
 1  1 361748 3430176 197592 1241756   16    0    16  6236 2091 6896 62  8  6 24  0	
 1  1 361724 3429920 197592 1241948    0    0     0  5964 2162 6971 61  9  8 23  0	
 1  1 361724 3429920 197592 1242096    0    0     0  1746 2008 8254 63  8  8 20  0	
 1  1 361724 3429920 197600 1242268    0    0     0  2102 2025 8774 65  9  3 24  0	
 5  1 361724 3429556 197608 1242472    0    0     0  2144 2008 8233 65  9  2 24  0	
 1  1 361724 3429556 197608 1242640    0    0     0  2038 1903 7741 63  8  6 23  0	
 5  0 361724 3428936 197616 1242820    0    0     0  2114 2087 8191 62  9  8 22  0	
 9  0 361724 3428812 197616 1242992    0    0     0  2724 1974 7455 67  8  1 24  0	
 3  1 361724 3428820 197616 1243128    0    0     0  5436 2040 7026 63  9  4 25  0	
 5  0 361724 3428696 197632 1243316    0    0     0  1822 2057 8736 65  9  4 23  0	
 1  1 361724 3428572 197632 1243492    0    0     0  2198 2057 8374 62  9  6 23  0	
 1  2 361724 3428076 197640 1243680    0    0     0  5244 2122 7235 64  8  7 22  0	
 6  2 361700 3425904 197648 1243848   16    0    16  3228 2032 7197 63  8  4 25  0	
 1  1 361668 3425904 197648 1244004   16    0    16  5754 2130 7387 62  9  6 23  0	
 2  1 361668 3425904 197656 1244148    0    0     0  5472 2110 6887 61  9  9 21  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 361668 3425780 197664 1244300    0    0     0  5670 2179 7379 62  9  7 23  0	
 1  1 361668 3425408 197672 1244464    0    0     0  5636 2119 7026 62  9  5 24  0	
 1  1 361668 3425408 197672 1244624    0    0     0  1678 1954 7970 61  9  9 21  0	
 5  1 361668 3425284 197672 1244788    0    0     0  2390 2039 8363 64  9  3 25  0	
 8  0 361668 3424664 197696 1244972    0    0     0  5692 2111 6609 64  9  3 24  0	
 2  1 361668 3424540 197696 1245116    0    0     0  5512 2176 6989 61  7  9 24  0	
 1  1 361668 3422368 197704 1245280    0    0     0  5436 2205 6857 61  9 12 19  0	
 1  1 361668 3422244 197712 1245424    0    0     0  5512 2112 7022 61  9  7 22  0	
 1  1 361668 3422120 197712 1245576    0    0     0  5506 2159 7193 63  8  6 23  0	
 3  1 361664 3421624 197720 1245744   16    0    16  5578 2145 6934 60  9 10 20  0	
 1  1 361632 3421624 197728 1245932   16    0    16  2334 2088 7999 60  8  9 23  0	
 1  1 361608 3418948 197736 1246112   16    0    16  2526 2152 8721 64 10  4 22  0	
 3  1 361608 3418700 197736 1246292    0    0     0  2280 2040 8610 64  9  3 25  0	
 5  0 361608 3418700 197736 1246476    0    0     0  2298 2008 8631 63  9  3 25  0	
 7  2 361608 3418700 197752 1246656    0    0     0  5470 2243 7290 63  9  7 20  0	
 1  2 361608 3418708 197752 1246800    0    0     0  6230 2199 6975 60  8 13 19  0	
 1  1 361608 3418708 197760 1246968    0    0     0  2078 2132 7817 60  9 10 21  0	
 1  1 361608 3418336 197768 1247144    0    0     0  2252 2030 8950 65  9  5 22  0	
 2  1 361608 3418336 197768 1247316    0    0     0  2098 2016 7616 59  9 11 22  0	
 2  1 361608 3417716 197776 1247504    0    0     0  2136 2081 7711 60  9 10 21  0	
 1  1 361608 3417700 197776 1247672    0    0     0  2078 2034 8743 65  8  3 24  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 361608 3417196 197784 1247852    0    0     0  2798 2037 7148 62  9  6 23  0	
 1  1 361576 3417196 197792 1248012   16    0    16  2122 2061 7909 60  9 10 21  0	
 2  1 361552 3415180 197792 1248132   16    0    16  5704 2167 6903 60  9 11 21  0	
 1  1 361552 3414684 197792 1248328    0    0     0  5528 2082 6732 63  8  9 21  0	
 1  1 361552 3414692 197800 1248456    0    0     0  5536 2081 6216 62  8  5 25  0	
 1  1 361552 3414296 197808 1248620    0    0     0  5502 2135 7121 65  8  5 22  0	
 1  1 361552 3414172 197808 1248780    0    0     0  5648 2218 7311 61  8 10 21  0	
 1  1 361552 3414172 197816 1248936    0    0     0  2148 2083 7346 62  8  8 22  0	
 1  1 361552 3414156 197816 1249116    0    0     0  5890 2183 7952 64  9  5 22  0	
 7  0 361552 3414032 197824 1249268    0    0     0  5718 2034 6823 61  8  6 26  0	
 5  0 361552 3413428 197832 1249440    0    0     0  1918 2112 7839 60  9 13 18  0	
 6  0 361552 3413304 197832 1249612    0    0     0  2164 2081 8597 63  9  7 21  0	
 1  1 361552 3413180 197832 1249780    0    0     0  2034 1975 7771 62  9  6 24  0	
 1  1 361552 3412932 197848 1249960    0    0     0  2204 2162 8278 62  9 12 18  0	
 3  1 361512 3412932 197848 1250120   32    0    32  5018 2225 7094 61  8  8 23  0	
 4  0 361492 3410388 197856 1250288    0    0     0  3616 2043 6905 65  9  3 24  0	
 1  1 361492 3410388 197856 1250440    0    0     0  5612 2116 7100 63  8  8 22  0	
 1  1 361492 3410388 197856 1250584    0    0     0  5334 1964 7083 67  9  1 24  0	
 1  1 361492 3409892 197872 1250756    0    0     0  1648 2042 7579 59  9 14 18  0	
 2  1 361492 3409892 197872 1250912    0    0     0  2420 2010 7864 61  9  8 22  0	
 8  0 361492 3409512 197888 1251072    0    0     0  5486 2146 6871 62  9  7 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 361492 3409388 197888 1251232    0    0     0  5496 2150 7224 61  9  8 23  0	
 1  1 361492 3409264 197888 1251380    0    0     0  5642 2082 7011 63  8  3 26  0	
 1  1 361492 3409140 197896 1251568    0    0     0  2308 2119 8018 64  9  6 21  0	
 1  1 361492 3409024 197896 1251744    0    0     0  2908 2074 7313 61  9  9 22  0	
 5  2 361492 3408768 197912 1251924    0    0     0  8224 2195 7641 65  9  5 21  0	
 1  1 361492 3408644 197912 1252088    0    0     0  5062 2059 7663 65  8  4 23  0	
 1  1 361456 3408520 197912 1252244   32    0    32  7090 2166 7215 63  8  6 23  0	
 1  1 361436 3406108 197920 1252412    0    0     0  2000 2084 7879 61  9 10 21  0	
 3  1 361436 3406108 197920 1252568    0    0     0  2112 2063 7868 60  9 11 20  0	
 1  1 361436 3405604 197928 1252756    0    0     0  2130 2037 8371 65  9  3 23  0	
 7  0 361436 3404860 197936 1252948    0    0     6  2064 1966 8415 68  9  1 23  0	
 4  1 361436 3404612 197936 1253140    0    0     0  2240 2061 9127 66  8  3 23  0	
 1  1 361436 3404604 197936 1253324   80    0    80  6102 2099 7036 62  9  5 24  0	
 6  0 361436 3404356 197952 1253472    0    0     0  5668 2172 7182 63  8 10 20  0	
 2  1 361436 3405224 197952 1253660    0    0     0  2040 2154 9144 67  9  2 22  0	
 1  1 361436 3404976 197952 1253828    0    0     0  2110 2021 7514 61  8 10 21  0	
 1  1 361436 3404976 197960 1253992    0    0     0  2528 2135 8048 62  8 10 21  0	
 1  1 361428 3404728 197968 1254172    0    0     0  5464 2160 7541 63  9  6 23  0	
 1  1 361400 3405356 197968 1254312   16    0    16  5712 2171 6764 61  8 10 22  0	
 1  1 361380 3403176 197976 1254580   16    0    66  5666 2162 6462 60  8  9 22  0	
 1  1 361380 3402928 197976 1254720    0    0     0  5516 2144 6991 61  8  8 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 361380 3402804 197984 1254868    0    0     0  5584 2161 7181 61  9 10 20  0	
 7  0 361380 3402796 197992 1255036    0    0     0  5742 2116 7173 61 10  5 24  0	
 7  0 361376 3402796 197992 1255188   16    0    16  5386 2098 7748 65  8  2 25  0	
 2  1 361376 3402052 198008 1255384    0    0     0  5620 2196 7676 63 10  7 21  0	
 2  1 361376 3401944 198008 1255532    0    0     0  5506 2099 7135 62  8  9 21  0	
 1  1 361376 3401944 198008 1255672    0    0     0  5380 2144 6816 61  9  5 26  0	
 9  0 361376 3401804 198016 1255824    0    0     0  5502 2107 7084 62  9  5 24  0	
 1  1 361376 3401680 198016 1256004    0    0     0  2430 2038 8066 62  8  7 22  0	
 2  1 361376 3401316 198032 1256216    0    0     0  2146 2130 9500 66 10  2 22  0	
 1  1 361348 3401068 198032 1256388   16    0    16  2292 2040 7853 59  9 14 19  0	
 1  1 361320 3399020 198032 1256540   16    0    16  2372 2147 7910 59  9 10 22  0	
 2  3 361320 3398524 198048 1256728    0    0     0  5904 2116 6840 63  7 12 18  0	
 8  0 361320 3398524 198048 1256884    0    0     0  5780 2091 7363 62  8  7 23  0	
 1  1 361320 3398028 198056 1257072    0    0     0  1930 2074 9018 65 10  3 22  0	
 6  0 361320 3398028 198056 1257244    0    0     0  2164 1981 8287 63  9  6 23  0	
 1  1 361320 3398028 198056 1257412    0    0     0  2112 2019 7817 62  8  7 23  0	
 1  1 361320 3397524 198072 1257588    0    0     0  2184 2063 8195 63  9  6 21  0	
 1  1 361320 3397400 198072 1257760    0    0     0  2100 2034 9251 66  8  0 25  0	
 2  1 361320 3397284 198080 1257956    0    0     0  5994 2102 6632 61  9  6 24  0	
 9  0 361320 3397160 198080 1258100    0    0     0  4220 2070 6935 60  8  9 23  0	
 1  1 361320 3397160 198080 1258240    0    0     0  6026 2095 6962 65  7  5 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 361320 3396912 198096 1258400    0    0     0  2932 2107 6728 61  9  8 22  0	
 9  0 361284 3396788 198096 1258560   16    0    16  5828 2123 7175 63  9  6 23  0	
 1  1 361264 3394112 198104 1258732    0    0     0  2114 2052 8431 65  9  5 21  0	
 9  1 361264 3394112 198104 1258896    0    0     0  4060 2079 7176 61  8  8 23  0	
 1  1 361264 3394112 198104 1259040    0    0     0  7424 2217 6948 60  8 13 19  0	
 1  1 361264 3393996 198120 1259212    0    0     0  4842 2096 6988 61  9  8 23  0	
 1  1 361264 3393872 198120 1259368    0    0     0  5078 2122 6929 60  8 10 22  0	
 1  1 361264 3393368 198128 1259528    0    0     0  3572 2095 7057 63  9  8 21  0	
 1  1 361260 3393368 198128 1259684   16    0    16  5666 2020 7013 62  8  5 24  0	
 2  1 361260 3393368 198128 1259840    0    0     0  2028 1962 8097 64  9  2 26  0	
 2  1 361260 3392996 198144 1260024    0    0     0  5760 2190 7827 63  9  7 20  0	
 2  1 361260 3392872 198144 1260192    0    0     0  2414 2025 8365 63  9  5 24  0	
 1  1 361260 3392376 198152 1260384    0    0     0  1748 2008 8298 64  9  3 24  0	
 1  1 361228 3392384 198152 1260548   16    0    16  2208 2030 8055 63  8  6 23  0	
 5  0 361204 3390212 198152 1260732    0    0     0  2234 2021 7765 61  9  7 24  0	
 5  1 361200 3389840 198168 1260868   16    0    16  5980 2177 6971 61  9  9 22  0	
10  1 361200 3389840 198168 1261052    0    0     0  5644 2064 6943 62  8  7 23  0	
 1  1 361200 3389584 198168 1261216    0    0     0  4242 2107 6687 60  9  9 22  0	
 1  1 361200 3389460 198176 1261372    0    0     0  6982 2124 7634 64  8  1 27  0	
 6  0 361200 3389336 198176 1261532    0    0     0  1836 1995 8591 65  8  3 24  0	
